Uncharted Waters: New Horizons•Super Daikoukai JidaiJP,Koei,Koei,"February 25, 1994",October 1994,Unreleased,
Undercover Cops,,Varie,"March 9, 1995",Cancelled,Unreleased,
Uniracers•UnirallyEU,DMA Design,Nintendo,Unreleased,December 1994,"April 27, 1995",
The Untouchables,Ocean Software,Ocean Software,Unreleased,August 1994,Unreleased,
Urban Strike,Granite Bay Software,Black Pearl Software,Unreleased,November 1995,1995,
Ushio to Tora,,Yutaka,"January 25, 1993",Unreleased,Unreleased,
Utopia: The Creation of a Nation †,Jaleco,Jaleco,"October 29, 1993",September 1993,August 1994,
Vegas Stakes•Las Vegas DreamJP,HAL Laboratory,Nintendo,"September 10, 1993",April 1993,1993,
Venom/Spider-Man: Separation Anxiety,Software Creations,Acclaim Entertainment,Unreleased,November 1995,1995,
Verne World,Dual,Banpresto,"September 29, 1995",Unreleased,Unreleased,
Virtual Bart,Sculptured Software,Acclaim Entertainment,"September 30, 1994","September 26, 1994",1994,
Virtual Soccer•J.League Super SoccerJP,Probe Entertainment,Hudson Soft,"March 18, 1994",Unreleased,1994,
Vortex,Argonaut Games,Electro Brain,"December 9, 1994",September 1994,December 1994,
VS. Collection,Bottom Up,Bottom Up,"November 29, 1996",Unreleased,Unreleased,
Wagyan Paradise,Namco,Namco,"December 16, 1994",Unreleased,Unreleased,
Waka Taka Ōzumō: Brothers Dream Match,Tomcat System,Imagineer,"November 12, 1993",Unreleased,Unreleased,
Waku Waku Ski Wonder Spur,Human Club,Human Entertainment,"January 13, 1995",Unreleased,Unreleased,
Wally wo Sagase!,Natsu System,Tomy,"February 19, 1993",Unreleased,Unreleased,
War 2410,Advanced Productions,Advanced Productions,Unreleased,December 1995,Unreleased,
War 3010: The Revolution,Advanced Productions,Advanced Productions,Unreleased,October 1996,Unreleased,
Waratte Iitomo! Tamorinpic,Athena,Athena,"April 28, 1994",Unreleased,Unreleased,
Wario's Woods,Nintendo,Nintendo,Unreleased,December 1994,1995,
Warlock,Realtime Associates,LJN,"May 26, 1995",March 1995,1994,
WarpSpeed,Accolade,Accolade,Unreleased,December 1992,1992,
Waterworld,Ocean Software,Ocean Software,Unreleased,Cancelled,1995,
Wayne Gretzky and the NHLPA All-Stars,Time Warner Interactive,Time Warner Interactive,Unreleased,December 1995,Unreleased,
Wayne's World,Gray Matter,THQ,Unreleased,April 1993,1993,
WCW SuperBrawl Wrestling,Beam Software,FCI,Unreleased,November 1994,Unreleased,
Weaponlord,Visual Concepts,Namco (NA)Ocean Software (EU),Unreleased,September 1995,1995,
Wedding Peach,Shimada Kikaku,KSS,"September 29, 1995",Unreleased,Unreleased,
We're Back! A Dinosaur's Story,Visual Concepts,Hi Tech Expressions,Unreleased,November 1993,1993,
Wheel of Fortune: Featuring Vanna White,Imagitec Design,GameTek,Unreleased,September 1992,Unreleased,
Wheel of Fortune Deluxe!,Imagitec Design,GameTek,Unreleased,April 1994,Unreleased,
Where in the World Is Carmen Sandiego?,EA Canada,Hi Tech Expressions,Unreleased,June 1993,October 1993,
Where in Time is Carmen Sandiego?,EA Canada,Hi Tech Expressions,Unreleased,May 1993,Unreleased,
Whirlo•Xandra no Daibouken: Valkyrie to no DeaiJP,Nova Games,Namco,"July 23, 1992",Unreleased,1992,
Whizz,Flair Software,Titus Software,Unreleased,November 1996,1997,
Wild Guns,Natsume,Natsume,"August 12, 1994",July 1995,"October 31, 1996",
WildSnake•Super SnakeyJP,Manley & Associates,Spectrum HoloByte,"December 16, 1994",September 1994,Unreleased,
Williams Arcade's Greatest Hits,Digital Eclipse Software,Williams Entertainment,Unreleased,October 1996,"January 8, 1996",
Wing Commander,Origin Systems,Mindscape,"July 23, 1993",November 1992,1993,
Wing Commander: The Secret Missions,Origin Systems,Mindscape,Unreleased,September 1993,October 1993,
Wings 2: Aces High•Blazing SkiesEU•Sky MissionJP,Malibu Interactive,Namco,"September 29, 1992",October 1992,"January 21, 1993",
Winning Post,Koei,Koei,"September 10, 1993",Unreleased,Unreleased,
Winning Post 2,Koei,Koei,"March 18, 1995",Unreleased,Unreleased,
Winning Post 2: Program '96,Koei,Koei,"October 5, 1996",Unreleased,Unreleased,
Winter Gold,Nintendo,Nintendo,Unreleased,Unreleased,"November 28, 1996",
Winter Olympic Games: Lillehammer '94,U.S. Gold,U.S. Gold,Unreleased,February 1994,"February 24, 1994",
Wizap!: Ankoku no Ou,Pop House/SAS Sakata,ASCII,"September 22, 1994",Unreleased,Unreleased,
The Wizard of Oz,Manley & Associates,SETA,Unreleased,October 1993,Unreleased,
Wizardry Gaiden IV: Throb of the Demon's Heart,Access,ASCII,"September 20, 1996",Unreleased,Unreleased,
Wizardry I-II-III: Story of Llylgamyn,Gung-Ho!,Media Factory,"June 1, 1999",Unreleased,Unreleased,
Wizardry V: Heart of the Maelstrom,ASCII Entertainment,Capcom,"November 20, 1992",April 1994,Unreleased,
Wizardry VI: Bane of the Cosmic Forge,Game Studio,ASCII,"September 29, 1995",Unreleased,Unreleased,
Wolfchild,Core Design,Virgin Interactive,Unreleased,June 1993,Unreleased,
Wolfenstein 3D,Imagineer,Imagineer,"February 10, 1994",March 1994,1994,
Wolverine: Adamantium Rage,Bits Studios,LJN,"January 27, 1995",November 1994,December 1994,
Wonder Project J: Kikai no Shounen Pīno,Almanic,Enix,"December 9, 1994",Unreleased,Unreleased,
Wondrous Magic,System Sacom,ASCII,"December 17, 1993",Unreleased,Unreleased,
Wordtris,Bullet-Proof Software,Spectrum HoloByte,Unreleased,November 1992,Unreleased,
World Class Rugby,Audiogenic,Imagineer,"January 29, 1993",Unreleased,1993,
World Class Rugby 2: Kokunai Gekitou Hen '93,Denton Designs,Misawa,"January 7, 1994",Unreleased,Unreleased,
World Cup USA '94,U.S. Gold,U.S. Gold,"July 29, 1994",June 1994,"May 26, 1994",
World Heroes,Sunsoft,Sunsoft,"August 12, 1993",September 1993,1993,
World Heroes 2,"Saurus Co., Ltd",Takara,"July 1, 1994",September 1994,Unreleased,
World League Soccer•Pro SoccerJP,ANCO,Mindscape,"September 20, 1991",April 1992,Unreleased,
World Masters Golf,Arc Developments,Virgin Interactive,Unreleased,Unreleased,"November 23, 1995",
World Soccer '94: Road to Glory•StrikerEU•Eric Cantona Football ChallengeFR•World SoccerJP,Rage Software,Coconuts Japan (JP)Atlus (NA)Elite Systems (EU),"July 16, 1993",December 1993,October 1993,
Worms,Team17,Ocean Software,Unreleased,Unreleased,"September 29, 1996",
Wrecking Crew '98,,Nintendo,"May 23, 1998",Unreleased,Unreleased,
WWF RAW,Sculptured Software,LJN,Unreleased,November 1994,December 1994,
WWF Royal Rumble,Sculptured Software,LJN,"July 23, 1993","June 8, 1993",1993,
WWF Super WrestleMania,Sculptured Software,LJN,"April 24, 1992",March 1992,1992,
WWF WrestleMania: The Arcade Game,Iguana Entertainment,Acclaim Entertainment,"March 1, 1996",November 1995,"January 25, 1996",
Xak: The Art of Visual Stage,Micro Cabin,Sunsoft,"February 26, 1993",Unreleased,Unreleased,
Xardion,Asmik Ace Entertainment,Asmik Ace Entertainment,"March 20, 1992",April 1992,Unreleased,
X-Kaliber 2097•Sword ManiacJP,Toshiba EMI,Activision,"February 11, 1994",February 1994,December 1994,
X-Men: Mutant Apocalypse,Capcom,Capcom,"January 3, 1995",November 1994,1995,
X-Terminator 2 Sauke,GameTech,GameTech,"January 1, 1994",Unreleased,Unreleased,
X-Zone,Kemco,Kemco,"August 27, 1993",November 1992,1993,
Yadamon: Wonderland Dream[12],Sting Entertainment,Tokuma Shoten,"November 26, 1993",Unreleased,Unreleased,
Yakouchuu,Athena,Athena,"June 16, 1995",Unreleased,Unreleased,
Yamato Takeru,Multimedia Intelligence Transfer,Toho,"September 29, 1995",Unreleased,Unreleased,
YamYam,Pandora Box,Bandai,"February 17, 1995",Unreleased,Unreleased,
Yokoyama Mitsuteru: Sangokushi,Tose,Angel,"June 26, 1992",Unreleased,Unreleased,
Yokoyama Mitsuteru: Sangokushi 2,Tose,Angel,"December 29, 1993",Unreleased,Unreleased,
Yokoyama Mitsuteru: Sangokushi Bangi: Sugoroku Eiyuuki,Tose,Angel,"December 22, 1994",Unreleased,Unreleased,
Yokozuna Monogatari,,KSS,"August 26, 1994",Unreleased,Unreleased,
Yoshi no Cookie: Kuruppon Oven de Cookie,Bullet-Proof Software,National,1994,Unreleased,Unreleased,
Yoshi's Cookie•Yoshi no CookieJP,Bullet-Proof Software,Bullet-Proof Software,"July 9, 1993","April 1, 1993",Unreleased,
Yoshi's Safari•Yoshi's Road HuntingJP,Nintendo,Nintendo,"July 14, 1993","September 3, 1993",1993,
Youchien Senki Madara,Nexus Interact,Datam Polystar,"January 26, 1996",Unreleased,Unreleased,
Young Merlin,Westwood Studios,Virgin Interactive,Unreleased,"March 18, 1994",1994,
Ys III: Wanderers from Ys,Tonkin House,American Sammy,"June 21, 1991","January 10, 1992",Unreleased,
Ys IV: Mask of the Sun,Tonkin House,Tonkin House,"November 19, 1993",Unreleased,Unreleased,
"Ys V: Kefin, The Lost City of Sand",Nihon Falcom,Nihon Falcom,"December 29, 1995",Unreleased,Unreleased,
Ys V Expert,Nihon Falcom,Nihon Falcom,"March 22, 1996",Unreleased,Unreleased,
Yuu Yuu Hakusho,Namco,Namco,"December 22, 1993",Unreleased,Unreleased,
Yuu Yuu Hakusho 2: Kakutou no Shou,Namco,Namco,"June 10, 1994",Unreleased,Unreleased,
Yuu Yuu Hakusho Final: Makai Saikyou Retsuden,Namco,Namco,"March 24, 1995",Unreleased,Unreleased,
Yuu Yuu Hakusho: Tokubetsu Hen,Namco,Namco,"December 22, 1994",Unreleased,Unreleased,
Yume Maboroshi no Gotoku,Tose,Intec,"December 17, 1993",Unreleased,Unreleased,
Yume Meikyuu: Kigurumi Daibouken,Axes Art Amuse,Hect,"April 15, 1994",Unreleased,Unreleased,
Yuujin: Janjuu Gakuen,Varie,Varie,"November 19, 1993",Unreleased,Unreleased,
Yuujin: Janjuu Gakuen 2,Varie,Varie,"November 18, 1994",Unreleased,Unreleased,
Yuujin no Furi Furi Girls,U-Jin,Planning Office Wada,"July 1, 1994",Unreleased,Unreleased,
Yuuyu no Quiz de GO! GO!,Taito,Taito,"July 10, 1992",Unreleased,Unreleased,
Zakuro no Aji,Imagineer,Imagineer,"December 22, 1995",Unreleased,Unreleased,
Zan II: Spirits,Wolf Team,Telenet Japan,"May 29, 1992",Unreleased,Unreleased,
Zan III Spirits,Wolf Team,Wolf Team,"March 11, 1994",Unreleased,Unreleased,
Zenkoku Juudan: Ultra Shinri Game,Ukiyotei,Visit,"November 10, 1995",Unreleased,Unreleased,
Zenkoku Koukou Soccer,Affect,Yojigen,"November 25, 1994",Unreleased,Unreleased,
Zenkoku Koukou Soccer 2,Nihon Syscom,Yojigen,"November 17, 1995",Unreleased,Unreleased,
Zenkoku Koukou Soccer Senshuken '96,Magical Company,Magical Company,"March 22, 1996",Unreleased,Unreleased,
Zen-Nippon Pro Wrestling,Natsume,Masaya,"July 16, 1993",Unreleased,Unreleased,
Zen-Nippon Pro Wrestling Dash: Sekai Saikyō Tag,Natsume,Masaya,"December 28, 1993",Unreleased,Unreleased,
Zen-Nippon Pro Wrestling: Fight da Pon!,Natsume,Masaya,"June 25, 1994",Unreleased,Unreleased,
Zen-Nippon Pro Wrestling 2: 3–4 Budōkan,Natsume,Masaya,"April 7, 1995",Unreleased,Unreleased,
Zero the Kamikaze Squirrel,Iguana Entertainment,Sunsoft,Unreleased,"November 1, 1994","March 30, 1995",
Zero4 Champ RR,Media Rings,Media Rings,"July 22, 1994",Unreleased,Unreleased,
Zero4 Champ RR-Z,Media Rings,Media Rings,"November 25, 1995",Unreleased,Unreleased,
Zico Soccer,Electronic Arts Victor,Electronic Arts Victor,"March 4, 1994",Unreleased,Unreleased,
Zig Zag Cat: Ostrich Club mo Oosawagi da,Opera House,Den'Z,"June 24, 1994",Unreleased,Unreleased,
Zoku: The Legend of Bishin,Magifact,Magifact,"December 25, 1993",Unreleased,Unreleased,
Zombies Ate My Neighbors•ZombiesEU,LucasArts,Konami,Unreleased,"September 24, 1993","January 27, 1994",
Zoo-tto Mahjong!,Nintendo,Nintendo,"July 1, 1998",Unreleased,Unreleased,
"Zool: Ninja of the ""Nth"" Dimension",Gremlin Interactive,GameTek,"July 29, 1994",January 1994,1994,
Zoop,Hookstone Productions,Viacom New Media,Unreleased,"September 15, 1995",1995,
