Pia Carrot e Youkoso!! 4: Natsu no Kioku,Unreleased,Unreleased,"October 25, 2012",Unreleased,GN Software,GN Software
Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable,Unreleased,Unreleased,"June 25, 2009",Unreleased,HuneX,GN Software
Pilot Academy,Unreleased,"October 27, 2006","September 7, 2006",October 2006,Kuju Entertainment,Marvelous / Rising Star
Pimp My Ride,"April 3, 2007","December 7, 2007",Unreleased,"April 26, 2007",Eutechnyx,Activision
Pinball,Unreleased,Unreleased,"September 29, 2005",Unreleased,Hudson Soft,Hudson Soft
Pinball Hall of Fame: The Gottlieb Collection,"December 6, 2005","February 10, 2006",Unreleased,Unreleased,FarSight Studios,Crave Entertainment
Pinball Hall of Fame: The Williams Collection,"February 26, 2008","August 14, 2009",Unreleased,Unreleased,FarSight Studios,Crave Entertainment
Pinball Heroes,"November 13, 2009",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: Fat Princess (expansion),"May 25, 2010",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: High Velocity Bowling (expansion),"November 12, 2009",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: Hot Shots Golf (expansion),"November 12, 2009",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: ModNation Racers (expansion),"May 25, 2010",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: MotorStorm (expansion),"May 25, 2010",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: PAIN (expansion),"November 12, 2009",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: Uncharted: Drake's Fortune (expansion),"November 12, 2009",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pinball Heroes: Uncharted: Drake's Fortune (expansion),"May 25, 2010",Unreleased,Unreleased,Unreleased,San Diego Studio,SCEA
Pipe Mania,"September 26, 2008","September 26, 2008",Unreleased,Unreleased,Empire Interactive,Empire Interactive
Pirates of the Caribbean: At World's End,"June 27, 2006","July 7, 2006","August 24, 2006",Unreleased,Eurocom,Disney Interactive Studios
Pirates of the Caribbean: Dead Man's Chest,"May 22, 2007","May 25, 2007",Unreleased,"May 24, 2007",Griptonite Games,Buena Vista Games
PixelJunk Monsters Deluxe,"April 27, 2010",Unreleased,Unreleased,Unreleased,Q-Games,Q-Games / SCEA / SCEE
Piyotama,Unreleased,Unreleased,"July 26, 2010",Unreleased,SCE Japan Studio,SCEA
Planetarian: Chiisana Hoshi no Yume,Unreleased,Unreleased,"September 28, 2009",Unreleased,Prototype,Prototype
Platypus,"November 17, 2006",November 2006,Unreleased,Unreleased,Idigicon,MumboJumbo
PlayChapas: Football Edition,Unreleased,"September 18, 2008",Unreleased,Unreleased,SCEE,SCEE
PlayEnglish,Unreleased,"June 24, 2010",Unreleased,Unreleased,Tonika Games,SCEE
Plus Plum 2 Again Portable,Unreleased,Unreleased,"November 16, 2006",Unreleased,Takuyo,Takuyo
Pocket Pool,"April 18, 2007",Unreleased,Unreleased,Unreleased,HyperDevbox Japan,Eidos / Conspiracy
Pocket Racers,"November 14, 2006","September 15, 2006",Unreleased,Unreleased,Konami,Konami
Pool Hall Pro,"June 14, 2011",Unreleased,Unreleased,Unreleased,Icon Games,Playlogic
Pop'n Music Portable,Unreleased,Unreleased,"February 4, 2010",Unreleased,Konami,Konami
Pop'n Music Portable 2,Unreleased,Unreleased,"November 23, 2011",Unreleased,Konami,Konami
PoPoLoCrois,"November 29, 2005","June 16, 2006","February 10, 2005",Unreleased,SCEI,Agetec
Portable Island: Te no Hira no Resort,Unreleased,Unreleased,"July 20, 2006",Unreleased,Bandai Namco Games,Bandai Namco Games
Power Pro Success Legends,Unreleased,Unreleased,"February 25, 2010",Unreleased,Konami,Konami
Power Stone Collection,"October 31, 2006","October 20, 2006","November 30, 2006","October 25, 2006",Capcom,Capcom
PQ: Practical Intelligence Quotient,"January 10, 2006","July 14, 2006","May 26, 2005",Unreleased,Now Production,D3 Publisher
PQ2: Practical Intelligence Quotient 2,"June 18, 2007","August 3, 2007","December 21, 2006",Unreleased,Now Production,D3 Publisher
Pri-Pia: Prince Pia Carrot,Unreleased,Unreleased,"October 23, 2014",Unreleased,dramatic create,dramatic create
Pri-Saga! Portable,Unreleased,Unreleased,"October 29, 2009",Unreleased,Abel Software,Abel Software
Prince of Persia: Revelations,"December 6, 2005","December 16, 2005",Unreleased,Unreleased,Pipeworks Software,Ubisoft
Prince of Persia: Rival Swords,"April 3, 2007","April 5, 2007",Unreleased,"April 5, 2007",Pipeworks Software,Ubisoft
Prince Of Persia: The Forgotten Sands,"May 18, 2010","May 20, 2010",Unreleased,Unreleased,Ubisoft Quebec,Ubisoft
Princess Arthur,Unreleased,Unreleased,"March 28, 2013",Unreleased,Otomate,Idea Factory
Princess Crown,Unreleased,Unreleased,"September 22, 2005",Unreleased,Atlus,Atlus
Princess Evangile Portable,Unreleased,Unreleased,"April 12, 2012",Unreleased,Moonstone,CyberFront
Princess Frontier Portable,Unreleased,Unreleased,"April 7, 2011",Unreleased,Alchemist,Alchemist
Princess Maker 4 Portable,Unreleased,Unreleased,"October 12, 2006",Unreleased,Jinx,Jinx
Princess Maker 5 Portable,Unreleased,Unreleased,"September 25, 2008",Unreleased,CyberFront,CyberFront
Prinny: Can I Really Be the Hero?,"February 17, 2009","June 26, 2009","November 20, 2008","July 16, 2009",Nippon Ichi Software,Nippon Ichi Software
"Prinny 2: Dawn of Operation Panties, Dood!","January 11, 2011","December 15, 2010","March 25, 2010",Unreleased,Nippon Ichi Software,Nippon Ichi Software
Pro Bull Riders: Out of the Chute,"November 25, 2008",Unreleased,Unreleased,Unreleased,D2C Games,Crave
Pro Cycling Manager 2007,Unreleased,"July 6, 2007",Unreleased,Unreleased,Cyanide,Focus Home Interactive
Pro Cycling Manager 2008,Unreleased,June 2008,Unreleased,Unreleased,Cyanide,Focus Home Interactive
Pro Cycling Manager 2009,Unreleased,"July 10, 2009",Unreleased,Unreleased,Cyanide,Focus Home Interactive
Pro Cycling Manager 2010,Unreleased,"July 9, 2010",Unreleased,Unreleased,Cyanide,Focus Home Interactive
Pro Evolution Soccer 5 World Soccer Winning Eleven 9,"February 7, 2006","November 25, 2005","September 15, 2005",Unreleased,Konami,Konami
Pro Evolution Soccer 6 Pro Evolution Soccer 2007,"February 6, 2007","December 1, 2006","December 14, 2006","December 8, 2006",Konami,Konami
Pro Evolution Soccer 2008,"March 11, 2008","February 29, 2008","January 24, 2008","March 7, 2008",Konami,Konami
Pro Evolution Soccer 2009,"November 11, 2008","November 7, 2008","January 29, 2009","November 20, 2008",Konami,Konami
Pro Evolution Soccer 2010,"November 10, 2009","November 6, 2009","December 10, 2009","November 26, 2009",Konami,Konami
Pro Evolution Soccer 2011,"November 2, 2010","October 29, 2010","November 18, 2010","November 8, 2010",Konami,Konami
Pro Evolution Soccer 2012,"November 8, 2011","October 28, 2011","November 3, 2011","November 17, 2011",Konami,Konami
Pro Evolution Soccer 2013,"November 6, 2012","October 26, 2012","November 1, 2012",Unreleased,Konami,Konami
Pro Evolution Soccer 2014,"March 10, 2014","November 8, 2013","November 14, 2013",Unreleased,Konami,Konami
Pro Yakyuu Spirits 2010,"April 1, 2010",Unreleased,Unreleased,Unreleased,Konami,Konami
Pro Yakyuu Spirits 2011,"April 14, 2011",Unreleased,Unreleased,Unreleased,Konami,Konami
Pro Yakyuu Spirits 2012,"March 29, 2012",Unreleased,Unreleased,Unreleased,Konami,Konami
Pro Yakyuu Spirits 2013,"March 20, 2013",Unreleased,Unreleased,Unreleased,Konami,Konami
Pro Yakyuu Spirits 2014,"March 20, 2014",Unreleased,Unreleased,Unreleased,Konami,Konami
Project Cerberus,Unreleased,Unreleased,"August 26, 2010",Unreleased,Kaga Create,MileStone Inc.
ProStroke Golf: World Tour 2007,"March 8, 2007","October 27, 2006",Unreleased,"December 7, 2006",Gusto Games,Oxygen Games
Puella Magi Madoka Magica Portable,Unreleased,Unreleased,"March 15, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Pump It Up Zero Portable,Unreleased,Unreleased,"October 15, 2007",Unreleased,Andamiro U.S.A. Corp.,Studio9
Pump It Up: EXCEED Portable,Unreleased,Unreleased,"November 30, 2006",Unreleased,Andamiro U.S.A. Corp.,Studio9
Pursuit Force,"March 7, 2006","November 18, 2005","March 2, 2006",Unreleased,Bigbig Studios,SCEE / Spike / SCEA
Pursuit Force: Extreme Justice,"January 29, 2008","December 7, 2007",Unreleased,"December 13, 2007",Bigbig Studios,SCEE / SCEA
Puyo Puyo 7,Unreleased,Unreleased,"November 26, 2009",Unreleased,Sonic Team,SEGA
Puyo Puyo Fever,Unreleased,"May 19, 2006","December 24, 2004",Unreleased,Sonic Team,SEGA
Puyo Puyo Fever 2,Unreleased,Unreleased,"November 24, 2005",Unreleased,Sonic Team,SEGA
Puyo Puyo! 15th Anniversary,Unreleased,Unreleased,"March 21, 2007",Unreleased,Sonic Team,SEGA
Puyo Puyo!! 20th Anniversary,Unreleased,Unreleased,"December 15, 2011",Unreleased,Sonic Team,SEGA
Puzzle Bobble Pocket,Unreleased,Unreleased,"December 22, 2004",Unreleased,Taito,Taito
Puzzle Challenge: Crosswords and More,"June 9, 2006",Unreleased,Unreleased,Unreleased,Crave Entertainment,Crave Entertainment
Puzzle Chronicles,"January 28, 2010","February 26, 2010",Unreleased,Unreleased,Konami,Konami
Puzzle Guzzle,"February 26, 2008","December 2, 2008","July 19, 2007",Unreleased,Agetec,Agetec
Puzzle Quest: Challenge of the Warlords,"March 20, 2007","March 16, 2007","September 27, 2007",Unreleased,Infinite Interactive,D3 Publisher
Puzzle Scape,"June 18, 2007",Unreleased,Unreleased,Unreleased,Farmind,Got Game Entertainment
Puzzler Collection,Unreleased,"August 1, 2008",Unreleased,"August 7, 2008",Destination Software,Ubisoft
PW: Project Witch,Unreleased,Unreleased,"July 23, 2009",Unreleased,HuneX,GungHo
Qix++,Unreleased,Unreleased,"February 25, 2010",Unreleased,Taito,Taito
Queen's Blade: Spiral Chaos,Unreleased,Unreleased,"December 17, 2009",Unreleased,Namco Bandai Games,Namco Bandai Games
Queen's Gate: Spiral Chaos,Unreleased,Unreleased,"July 28, 2011",Unreleased,Namco Bandai Games,Namco Bandai Games
Quiz Kidou Senshi Gundam: Toi Senshi DX,Unreleased,Unreleased,"July 13, 2006",Unreleased,Bandai Namco Games,Bandai Namco Games
R-15 Portable,Unreleased,Unreleased,"October 27, 2011",Unreleased,Kadokawa,Kadokawa
R-Type Command,"May 6, 2008","September 26, 2008","September 20, 2007",Unreleased,Irem,Atlus
R-Type Tactics II: Operation Bitter Chocolate,Unreleased,Unreleased,"December 10, 2009",Unreleased,Irem,Atlus
R.U.R.U.R.: Petit Prince,Unreleased,Unreleased,"May 22, 2010",Unreleased,Views,Views
Race Driver 2006,"June 6, 2006",Unreleased,Unreleased,Unreleased,Sumo Digital,Codemasters
Ragnarok Tactics,"November 6, 2012",Unreleased,"October 27, 2011",Unreleased,Apollo Soft,GungHo Online Entertainment
Rain Wonder Trip,Unreleased,Unreleased,"July 6, 2006",Unreleased,iNiS,Bandai Namco Games
Rainbow Islands Evolution,"January 24, 2008","March 23, 2007","February 8, 2007","March 29, 2007",Marvelous Entertainment,Marvelous / Majesco Entertainment / Red Ant / Ignition
Rakuen Danshi,Unreleased,Unreleased,"May 23, 2013",Unreleased,Takuyo,Takuyo
Ranshima Monogatari Rare Land Story: Shoujo no Yakujou,Unreleased,Unreleased,"July 23, 2009",Unreleased,Arc System Works,Arc System Works
Rapala Pro Bass Fishing 2010,"September 27, 2010","September 28, 2010",Unreleased,Unreleased,Fun Labs,Activision
Rapala Trophies,"September 1, 2006",Unreleased,Unreleased,Unreleased,Sand Grain Studios,Activision
Ratatouille,"June 26, 2007","September 28, 2007",Unreleased,"August 29, 2007",Locomotive Games,THQ
Ratchet & Clank: Size Matters,"February 13, 2007","May 11, 2007","June 28, 2007","May 24, 2007",High Impact Games,SCEA / SCEE / SCEI
Real Madrid: The Game,Unreleased,"May 1, 2009",Unreleased,Unreleased,Atomic Planet Entertainment,V.2 Play
Real Rode Portable,Unreleased,Unreleased,"April 22, 2010",Unreleased,HuneX,Kadokawa
Rebellions: Secret Game 2nd Stage,Unreleased,Unreleased,"March 28, 2013",Unreleased,Yeti,Yeti
The Red Star,"March 17, 2010","January 5, 2011",Unreleased,Unreleased,Archangel Studios,XS Games
Reel Fishing: The Great Outdoors,"November 6, 2006","November 24, 2006","September 28, 2006",Unreleased,Natsume,Marvelous Entertainment / Natsume
Remember 11: The Age of Infinity,Unreleased,Unreleased,"April 16, 2009",Unreleased,CyberFront,CyberFront
Renai 0 Kilometer Portable,Unreleased,Unreleased,"January 31, 2013",Unreleased,Alchemist,Alchemist
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",Unreleased,Unreleased,"November 11, 2010",Unreleased,Idea Factory,Idea Factory
Renai Banchou 2: Midnight Lesson!!,Unreleased,Unreleased,"January 26, 2012",Unreleased,Idea Factory,Idea Factory
Rengoku: The Tower of Purgatory,"April 26, 2005","February 10, 2006","January 27, 2005",Unreleased,Hudson Soft,Konami
Rengoku II: The Stairway to Heaven,"September 12, 2006","October 20, 2006","April 27, 2006","December 8, 2006",Hudson Soft,Konami
Retro City Rampage DX,"July 19, 2016","July 27, 2016",Unreleased,"July 27, 2016",Vblank Entertainment,Vblank Entertainment
Resistance: Retribution,"March 17, 2009","March 20, 2009","March 12, 2009","March 26, 2009",Bend Studio,SCEI / SCEA / SCEE
Rewrite,Unreleased,Unreleased,"April 17, 2014",Unreleased,Key,Prototype
Rezel Cross,Unreleased,Unreleased,"September 6, 2007",Unreleased,SIMS,SCEJ
Ridge Racer,"March 24, 2005","September 1, 2005","December 12, 2004",Unreleased,Namco,Namco / SCEE
Ridge Racer 2,Unreleased,"October 13, 2006","September 14, 2006","October 19, 2006",Namco,Namco / SCEE
Riviera: The Promised Land,"July 11, 2007","April 4, 2008","November 22, 2006","May 8, 2008",Sting Entertainment,Atlus  Sting Entertainment  505 Games
Ro-Kyu-Bu!,Unreleased,Unreleased,"October 27, 2011",Unreleased,Kadokawa,Kadokawa
Ro-Kyu-Bu! Himitsu no Otoshimono,Unreleased,Unreleased,"June 20, 2013",Unreleased,Kadokawa,Kadokawa
Rock Band Unplugged,"June 9, 2009","June 19, 2009",Unreleased,Unreleased,Backbone Entertainment,Electronic Arts
Rocky Balboa,"March 13, 2007","January 26, 2007",Unreleased,"January 25, 2007",Ubisoft,Ubisoft
RockMan DASH: Hagane no Boukenshin,Unreleased,Unreleased,"August 4, 2005",Unreleased,Capcom,Capcom
RockMan DASH 2: Episode 2 Ooinaru Isan,Unreleased,Unreleased,"September 8, 2005",Unreleased,Capcom,Capcom
Romeo & Juliet,Unreleased,Unreleased,"March 27, 2014",Unreleased,Quinrose,Quinrose
Romeo VS Juliet,Unreleased,Unreleased,"August 22, 2013",Unreleased,Quinrose,Quinrose
Routes Portable,Unreleased,Unreleased,"January 25, 2007",Unreleased,Aqua Plus,Aqua Plus
Rugby League Challenge,Unreleased,Unreleased,Unreleased,"September 10, 2009",Wicked Witch Software,SCEE
Rurouni Kenshin: Meiji Kenkaku Romantan Kansei,Unreleased,Unreleased,"August 30, 2012",Unreleased,Natsume,Bandai Namco Games
Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,Unreleased,Unreleased,"March 10, 2011",Unreleased,Natsume,Bandai Namco Games
Rush,"October 30, 2006","November 17, 2006",Unreleased,Unreleased,Midway Studios - Newcastle,Midway Games
Ryu-koku,Unreleased,Unreleased,"October 13, 2011",Unreleased,KID,CyberFront
S.Y.K Renshouden Portable,Unreleased,Unreleased,"April 21, 2011",Unreleased,Otomate,Idea Factory
S.Y.K Shinsetsu Saiyuuki Portable,Unreleased,Unreleased,"July 29, 2010",Unreleased,Otomate,Idea Factory
Saigo no Yakusoku no Monogatari,Unreleased,Unreleased,"April 28, 2011",Unreleased,Imageepoch,Imageepoch
Saihate no Ima Portable,Unreleased,Unreleased,"July 26, 2012",Unreleased,Xuse,CyberFront
Saikyou Shogi Bonanza,Unreleased,Unreleased,"December 18, 2008",Unreleased,Success,Success
Saikyou Toudai Shogi Deluxe,Unreleased,Unreleased,"August 20, 2009",Unreleased,NCS,NCS
Saikyou Toudai Shogi Portable,Unreleased,Unreleased,"December 22, 2005",Unreleased,Mycom,Mycom
Saint Seiya Omega: Ultimate Cosmos,Unreleased,Unreleased,"November 29, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Saikyou Toudai Shogi Portable,Unreleased,Unreleased,"July 28, 2011",Unreleased,Giga,Alchemist
Saki Portable,Unreleased,Unreleased,"March 25, 2010",Unreleased,Alchemist,Alchemist
Saki: Achiga-Hen Episode of Side-A Portable,Unreleased,Unreleased,"August 29, 2013",Unreleased,Alchemist,Alchemist
Sakura Sakura: Haru Urara,Unreleased,Unreleased,"August 26, 2010",Unreleased,GN Software,GN Software
Sakura Taisen 1 & 2,Unreleased,Unreleased,"March 9, 2006",Unreleased,Sega,Sega
Sakura-Sou no Pet na Kanojo,Unreleased,Unreleased,"February 14, 2013",Unreleased,Kadokawa,Kadokawa
Salamander Portable,Unreleased,Unreleased,"January 25, 2007",Unreleased,Kadokawa,Kadokawa
Sampaguita,Unreleased,Unreleased,"July 28, 2005",Unreleased,SCEI,SCEI
Samurai Dou Portable,Unreleased,Unreleased,"September 18, 2008",Unreleased,Spike,Spike
Samurai Dou 2 Portable,Unreleased,Unreleased,"September 3, 2009",Unreleased,Spike,Spike
Samurai Shodown Anthology,"March 24, 2009","March 27, 2009",Unreleased,Unreleased,SNK Playmore,SNK Playmore
Samurai Warriors: State of War,"March 7, 2006","March 24, 2006","December 8, 2005","March 30, 2006",Omega Force,Koei
San Goku Shi IX with Power-Up Kit,Unreleased,Unreleased,"March 10, 2011",Unreleased,Koei Tecmo,Koei Tecmo
San Goku Shi V,Unreleased,Unreleased,"April 1, 2005",Unreleased,Koei,Koei
San Goku Shi VI,Unreleased,Unreleased,"October 6, 2005",Unreleased,Koei,Koei
San Goku Shi VII,Unreleased,Unreleased,"March 21, 2007",Unreleased,Koei,Koei
San Goku Shi VIII,Unreleased,Unreleased,"March 21, 2007",Unreleased,Koei,Koei
Sangoku Hime 2: Tenka Hatou - Shishi no Keishousha,Unreleased,Unreleased,"April 11, 2013",Unreleased,SystemSoft Alpha,SystemSoft Alpha
Sangoku Hime: Sangoku Ransei - Haruten no Saihai,Unreleased,Unreleased,"December 22, 2011",Unreleased,SystemSoft Alpha,SystemSoft Alpha
Sangoku Rensenki: Otome no Heihou!,Unreleased,Unreleased,"July 26, 2012",Unreleased,Prototype,Prototype
Sangoku Rensenki: Otome no Heihou! Omoide Gaeshi-CS Edition,Unreleased,Unreleased,"February 4, 2016",Unreleased,Prototype,Prototype
Saru Get You: Pipo Saru Racer,Unreleased,Unreleased,"December 7, 2006",Unreleased,SCEI,SCEI
Saru Get You: SaruSaru Daisakusen,Unreleased,Unreleased,"July 26, 2007",Unreleased,h.a.n.d. Inc.,SCEI
Satomi Hakkenden: Hachitama no Ki,Unreleased,Unreleased,"February 27, 2014",Unreleased,Quinrose,Quinrose
Satomi Hakkenden: Hamaji Himenoki,Unreleased,Unreleased,"September 25, 2014",Unreleased,Quinrose,Quinrose
Satomi Hakkenden: Murasamemaru no Ki,Unreleased,Unreleased,"January 22, 2015",Unreleased,Quinrose,Quinrose
Savage Moon: The Hera Campaign,Unreleased,Unreleased,"December 22, 2009",Unreleased,FluffyLogic,SCEA
Scared Rider Xechs I+FD Portable,Unreleased,Unreleased,"April 26, 2012",Unreleased,RED Entertainment,RED Entertainment
SBK-08: Superbike World Championship,"March 17, 2009","August 1, 2008",Unreleased,"June 26, 2008",Milestone srl,Black Bean Games / Conspiracy
SBK-09: Superbike World Championship,Unreleased,"May 29, 2009",Unreleased,"June 25, 2009",Milestone srl,Black Bean Games / Conspiracy
Scarface: Money. Power. Respect.,"October 8, 2006","November 17, 2006",Unreleased,November 2006,FarSight Studios,Vivendi Games
School Rumble: Anesan Jiken Desu!,Unreleased,Unreleased,"July 7, 2005",Unreleased,Kid,Bandai
School Wars,Unreleased,Unreleased,"November 29, 2012",Unreleased,Quinrose,Quinrose
School Wars: Sotsugyou Sensen,Unreleased,Unreleased,"June 27, 2013",Unreleased,Quinrose,Quinrose
Scooby-Doo! Who's Watching Who?,"October 16, 2006","November 17, 2006",Unreleased,"November 23, 2006",Savage Entertainment,THQ
